review_id,user_name,rating,title,review_text,app_version,vote_sum,review_date,app_name,app_slug,platform,store_id
14457576327,Arnitia Rahmatika,5,aplikasi keuangan,"aplikasi keuangan yg rekomendasi banget dan banyak kelebihannya, terutama untuk deposito bunganya besar banget, rekomen banget untuk pakai aplikasi ini yaa",1.52.0,0,2026-08-21T23:08:25-07:00,Superbank,superbank,app_store,6444720285
14454090002,Fifih Febriyani,5,Aplikasi bagus,Bagus banget aplikasinya,1.52.0,0,2026-08-21T02:18:09-07:00,Superbank,superbank,app_store,6444720285
14453483579,jeremy arvin,5,Superbank makin nyaman di IOS,"Animasi dan responsifnya aplikasi Superbank di iOS itu dapet banget. Enak dilihat, nyaman dipake, dan fungsinya dapet semua.",1.52.0,0,2026-08-20T21:58:58-07:00,Superbank,superbank,app_store,6444720285
14453464520,Mona Lica,5,Bank Digital yang ramah iOS,"Buat yang nyari bank digital yang ramah iOS, Superbank ini rekomendasi sih. Ringan, aman, dan fitur kelola uangnya kepake banget.",1.52.0,0,2026-08-20T21:50:32-07:00,Superbank,superbank,app_store,6444720285
14453438401,csputri,5,Bayar Harian Makin Praktis,"Iseng pakenya buat bayar-bayar harian, eh malah betah karena aplikasinya responsif banget di iPhone dan gak ribet sama sekali.",1.52.0,0,2026-08-20T21:38:57-07:00,Superbank,superbank,app_store,6444720285
14453420584,kecewa dengan mu JKN,5,superbank terasa modern,"dari sekian banyak app perbankan di iOS, superbank paling terasa modern. simpel, cepat, dan kembangan bunganya kerasa nyata",1.52.0,0,2026-08-20T21:31:06-07:00,Superbank,superbank,app_store,6444720285
14453315141,MinamiHelmi,5,Bikin Nagih di iPhone,"coba karena penasaran sama performanya di iPhone, ternyata bikin nagih. Fiturnya komplet tanpa bikin bingung.",1.52.0,0,2026-08-20T20:45:39-07:00,Superbank,superbank,app_store,6444720285
14453014660,Agdkale,1,Hemm,"Pin udah bener tapi nggak bisa bisa masukk, waktu di proses lupa pin selalu gagal ,malah suruh nunggu terus dan bikin laporan ini ituuu",1.52.0,0,2026-08-20T18:48:37-07:00,Superbank,superbank,app_store,6444720285
14450410068,Destiafahra,5,Nabung santai di superbank,"Siapa yang ngerasa aplikasi bank makin lama makin penuh iklan? Nah Superbank di iPhone ini beda, bersih banget dan fokus ke fitur inti.",1.52.0,0,2026-08-20T04:15:09-07:00,Superbank,superbank,app_store,6444720285
14450402435,hicalciferr,5,Superbank Bikin Nabung Seru,"Integrasi Face ID di Superbank iOS ini sat-set banget. Buka aplikasi cepet, transaksi aman, terus bunga harinya dapet terus.",1.52.0,0,2026-08-20T04:12:34-07:00,Superbank,superbank,app_store,6444720285
14450401188,gTatadf_,5,"Superbank, Ringan di iPhone","taro sisa gaji kemaren, pas dibuka aplikasinya makin rapi aja. Cocok banget buat yang nyari bank digital praktis di iOS.",1.52.0,0,2026-08-20T04:12:08-07:00,Superbank,superbank,app_store,6444720285
14450285342,Windiriani,5,Aplikasi Superbank Super Mulus,"Pengalaman transaksi pake Superbank di iphone tuh rasanya plong aja gitu. Bebas kendala, cepat, dan fiturnya kepake semua harian.",1.52.0,0,2026-08-20T03:31:00-07:00,Superbank,superbank,app_store,6444720285
14449399802,yanti1013,5,keren,"superbank mempermudah transaks,aplikasinya mudah digunakan,tidak ada biaya admin",1.52.0,0,2026-08-19T21:20:33-07:00,Superbank,superbank,app_store,6444720285
14447259066,bakbwan,4,aplikasi perbaikan,tolong dong ko aplikasinya gabisa ke buka yaa tolong bgt masi ada saldonya mau qris juga gbisa buka aplikasinya,1.52.0,0,2026-08-19T08:30:54-07:00,Superbank,superbank,app_store,6444720285
14445822546,Tinapujastuti,5,Transaksi Lancar Tanpa Error,"Pengalaman pake Superbank di iOS jujur puas banget. Gak pernah error pas mau transaksi, terus pertumbuhannya berasa terus.",1.52.0,0,2026-08-19T00:28:57-07:00,Superbank,superbank,app_store,6444720285
14445610271,kyoora3,5,Pisahkan Dana Jadi Lebih Mudah,"Iseng pisahin dana operasional di Superbank. Ternyata pakenya segampang itu, fiturnya jelas dan gak bikin pusing orang awam.",1.52.0,0,2026-08-18T22:57:19-07:00,Superbank,superbank,app_store,6444720285
14445547576,Nortvs,5,Sisa Gaji Jadi Lebih Terarah,"Awalnya ngetes performa app-nya di IPhone, eh keterusan pake. Ringan, praktis dan bikin sisa gaji gak menguap gitu aja.",1.52.0,0,2026-08-18T22:29:34-07:00,Superbank,superbank,app_store,6444720285
14445533235,Bintangg2357,5,Aplikasi iOS Simpel dan Fokus,"Aplikasi perbankan iOS ter-simpel yang pernah tak coba. Bebas ribet, fitur fokus, dan pengembangannya keliatan banget tiap pagi.",1.52.0,0,2026-08-18T22:23:14-07:00,Superbank,superbank,app_store,6444720285
14445307240,xGilsxxx,1,TF,Melakukan TF namun dana tidak sampai ke rek tujuan. Sudah buat laporan dari tanggal 13 tapi sampai tanggal 19 belum ada hasil. Lambat penanganannya,1.52.0,0,2026-08-18T20:45:02-07:00,Superbank,superbank,app_store,6444720285
14444913842,Yunameliakah n,1,Apk legal serasa ilegal,Apk g ngotak. Tagihan belum jatuh tempo sudah spam setiap waktu. Padahal jatuh tempo masih seminggu lagi. Ga lagi lagi pake apk ini!!!,1.52.0,0,2026-08-18T18:12:54-07:00,Superbank,superbank,app_store,6444720285
14443943071,hudriya,1,Pembayaran di grab,"Kenapa pembayaran sy tdk terdeteksi di grab, pdhl saldo sy ada",1.52.0,0,2026-08-18T12:07:39-07:00,Superbank,superbank,app_store,6444720285
14442474980,Rivldooo,5,Good,Sangat bagus dn membantu,1.52.0,0,2026-08-18T04:43:58-07:00,Superbank,superbank,app_store,6444720285
14441923923,IndiraAdinda,5,So far aman,"Sejauh ini pake Superbank aman. Kalau ada gangguan mengabari di tampilan aplikasinya. Pertahankan yg udah baik, tingkatin terus keamanannya.",1.52.0,0,2026-08-18T01:15:54-07:00,Superbank,superbank,app_store,6444720285
14441749544,peterparker004,5,Sat set!,"Iseng coba Superbank di iOS, eh ternyata aplikasinya stabil banget. Transfer sat-set dan bunga harinya cair tanpa drama.",1.51.0,0,2026-08-18T00:01:45-07:00,Superbank,superbank,app_store,6444720285
14438378340,zyoot,5,aman betul,"fleksibel banget buat dompet mahasiswa, bebas simpan saldo berapa aja tanpa potongan admin",1.51.0,0,2026-08-17T04:17:10-07:00,Superbank,superbank,app_store,6444720285
