review_id,user_name,rating,title,review_text,app_version,vote_sum,review_date,app_name,app_slug,platform,store_id
14456620819,veechima,5,Good Service,Very Fast and Easy transaction,1.4.5,0,2026-08-21T16:32:23-07:00,Krom Bank,krom_bank,app_store,1673245868
14456469040,WARSSITA,5,Kode referral,JANGAN LUPA PAKAI KODE REFERRAL WARSSX9Z agar kamu bisa mendapatkan poin the best❤️🤩,1.4.5,0,2026-08-21T15:31:05-07:00,Krom Bank,krom_bank,app_store,1673245868
14454747406,Miftahulrahman,5,Manyap,Yes,1.4.5,0,2026-08-21T06:05:26-07:00,Krom Bank,krom_bank,app_store,1673245868
14453776909,Wagimin H Sendjaja,5,Easy to Use,1st time has been impressed with friendly use and get higher rate,1.4.5,0,2026-08-21T00:07:47-07:00,Krom Bank,krom_bank,app_store,1673245868
14453668592,renescery,4,my review,"jujur sukak krom karna bunga deposit nyaa besar, terus dapet cashback kalo input referral code temen, worth for u guys to try saving money, and for krom please keep growing yap",1.4.5,0,2026-08-20T23:20:32-07:00,Krom Bank,krom_bank,app_store,1673245868
14453586929,paleloe,5,Transfer to other account,So fast,1.4.5,0,2026-08-20T22:44:35-07:00,Krom Bank,krom_bank,app_store,1673245868
14453416145,Polo Ong,5,Fast & Easy,Very user friendly bank application,1.4.5,0,2026-08-20T21:29:08-07:00,Krom Bank,krom_bank,app_store,1673245868
14452773270,Juliani014,5,Bi fast,Luar biasa cepatnya,1.4.5,0,2026-08-20T17:16:06-07:00,Krom Bank,krom_bank,app_store,1673245868
14452579419,ferryfesor,5,bank digital keren,👍🏼👍🏼👍🏼👍🏼👍🏼,1.4.5,0,2026-08-20T15:58:59-07:00,Krom Bank,krom_bank,app_store,1673245868
14451085905,Asyura indah pratiwi,5,ASYUL62J,Jangan lupa dipakai kode referalnya 🫰,1.4.5,1,2026-08-20T07:37:36-07:00,Krom Bank,krom_bank,app_store,1673245868
14450951819,dedewiyulianti,4,mari dapat bonus 150k gyus,kode referal DEWIRGBF,1.4.5,0,2026-08-20T07:00:04-07:00,Krom Bank,krom_bank,app_store,1673245868
14450688041,irn17,5,Referral Code IRENAGGJ bisa dipakai ygy,"Jangan lupa pake kode referral IRENAGGJ buat dpt cashback mulai dr 50.000 - 150.000
Caranya top up dana minimal 300.000 max hari ke 7 sejak aktif & dana diendapkan 30 hari",1.4.5,0,2026-08-20T05:43:24-07:00,Krom Bank,krom_bank,app_store,1673245868
14450658511,naaabilllaa,5,Referal,Pakaii kode AFTOALOI untuk dapetin saldo gratis hingga 150rb gaayyyss!!!,1.4.5,0,2026-08-20T05:34:23-07:00,Krom Bank,krom_bank,app_store,1673245868
14450468299,Pencarian tampilan,5,Tranfer,Cepat tanpa biaya,1.4.5,0,2026-08-20T04:34:39-07:00,Krom Bank,krom_bank,app_store,1673245868
14450085359,Walker Mosa,5,Flexible and easy use,First time try and get addicted. Not complicated like other Singapore bank,1.4.5,0,2026-08-20T02:13:21-07:00,Krom Bank,krom_bank,app_store,1673245868
