review_id,user_name,rating,title,review_text,app_version,vote_sum,review_date,app_name,app_slug,platform,store_id
14453216041,Inhanda,1,Signing off from jenius,"Definisi punya uang ratusan juta tapi limit kredit tidak dinaikkan. Hehe. Gak naik gapapa. Tapi tidak ada formal letter to apologize formally or even confirming to customer is not the way you treat your loyal customer. Padahal target tahun depan jadi sinaya prioritas jenius. Doeidoei jeniusss, aku pindah ke digital bank warna merah aja 🙌",4.82.0,0,2026-08-20T20:05:48-07:00,Jenius,jenius,app_store,1079340119
14441042697,Saja ada,1,Jenius sekarang,"Semenjak di pegang SMBC jenius makin buruk. gak banyak promo lagi, bunganya makin gede dan ketika meminjam adminnya gede banget.",4.82.0,0,2026-08-17T19:03:56-07:00,Jenius,jenius,app_store,1079340119
14438325686,ReaderYG,1,Tidak bisa transfer,"Bug setelah update ke versi baru, jadi tidak bisa transfer. Tolong diperbaiki",4.82.0,0,2026-08-17T03:58:19-07:00,Jenius,jenius,app_store,1079340119
14422808535,bagus sekalih,1,Aplikasi aneh,"udh masukin pin padhal itu bener pin nya tpi keukeuh salah, pusing udh ganti berkali kali",4.81.0,0,2026-08-13T06:55:17-07:00,Jenius,jenius,app_store,1079340119
14409284968,rifkyx,2,Kartu Kredit Pelit Promo,Pelit promo cicilan 0% harus pake voucher kyk bansos,4.80.1,0,2026-08-09T22:24:32-07:00,Jenius,jenius,app_store,1079340119
14405819898,Brigithacantik,5,Pakai jenius sudah 8 tahun,"Alhamdulillah aku dan suami pakai jenius sudah 8 tahun , mudah bgt buat trx luar negeri dan buat tarik tunai semua atm gratis",4.80.1,0,2026-08-09T01:23:01-07:00,Jenius,jenius,app_store,1079340119
14398335426,alyaislami,5,jenius,mbak pita udah di bantu lagi buat ligin baik lagi alhamdulillah,4.80.1,0,2026-08-07T03:02:21-07:00,Jenius,jenius,app_store,1079340119
14398335135,Isabellcantik,5,Jeniussss bagus mantappppp,"Mbak Pitaloka ramah bangettttt , baik pelayanannnn bagusss",4.80.1,0,2026-08-07T03:02:14-07:00,Jenius,jenius,app_store,1079340119
14389367453,toi**to,1,"Too much password, too much noise","Do this, password. Do that, password. Pay this, password. Pay that, password. Notif this, notif that. Notif this, notif that. Useless",4.80.1,0,2026-08-04T20:32:57-07:00,Jenius,jenius,app_store,1079340119
14385413080,Suryadi Suryadi,1,Do not use Jenius Split Pay Program!,"You better change your freaking Split Pay Program sistem! It sucks, do not use it guys",4.80.1,0,2026-08-03T21:29:42-07:00,Jenius,jenius,app_store,1079340119
14382483632,jejeemangok,1,gagal verifikasi dokumen / ktp,tolong bantuan nya agar akun bank jenius saya bisa bertransaksi karena akun saya gagal verifikasi,4.80.1,0,2026-08-03T05:17:15-07:00,Jenius,jenius,app_store,1079340119
14382248773,ReinoRb,3,Optimalisasi nya jelek,Optimalisasikan yg bagus lagi lah di Iphone 11 force close terus,4.80.1,0,2026-08-03T03:59:57-07:00,Jenius,jenius,app_store,1079340119
14378240335,Oggy3012,1,Biaya Kartu Kredit termahal,"Pengajuan kartu kredit dan dikirim fisiknya. Tapi nggak bisa diaktifkan. Alhasil aktif di virtual nya. Nggak sengaja buat transaksi 12rb via Qris dan sekarang ditagih annual fee kartu kredit sebesar 500 RIBU untuk fasilitas yang nggak terpakai.  Cuma terpakai 1x transaksi 12 Ribu rupiah. Karena kartu fisik nggak bisa diaktifkan dengan scan qr code nya mereka di slip. 

Team CS tidak jelas, penjelasan cenderung membingungkan tanpa informasi yang jelas. Malah sering ketika nanya, malah kayak di challenge balik. Aneh. Harusnya berikan informasi yang jelas, jangan malah kesannya mengetest nasabah dengan nanya balik. It is a NO for me, semua fitur nya berbiaya mahal

Dulu fitur flexi cash nya terlihat murah, tapi baru sadar ada feasible fee nya juga jadi ya sama aja dengan yg lain nggak lbh murah juga :)",4.80.1,0,2026-08-02T04:05:57-07:00,Jenius,jenius,app_store,1079340119
14376961862,bprabawabr,4,Agak ribet,"Agak ribet karena ga bisa transfer antar pocket ya, cuma bisa dari/ke main account",4.80.0,0,2026-08-01T19:26:17-07:00,Jenius,jenius,app_store,1079340119
14366735996,Nramx,1,Aplikasi jelek sering eror,"Aplikasi sering eror, sering login ulang, dan yang paling jeleknya tidak bisa login karena terlink dengan device lain, padahal akunnya tidak pernah masuk di device lain",4.80.0,0,2026-07-30T07:31:47-07:00,Jenius,jenius,app_store,1079340119
14340748013,khaldrogo08,1,Masih force close,App developer nya gak ngecek di iphone yang mini edition kayanya. Selalu force close kalau dibuka. Sudah bbrp update masih seperti ini. Kecewa,4.79.0,0,2026-07-23T19:23:59-07:00,Jenius,jenius,app_store,1079340119
14338094908,Fadlialakbar,1,Bad app and help support,Really bad quality,4.79.0,0,2026-07-23T04:41:16-07:00,Jenius,jenius,app_store,1079340119
14334859083,Juna charles,1,Jenius,Kacau duit saya kemana ya ?,4.79.0,0,2026-07-22T08:43:29-07:00,Jenius,jenius,app_store,1079340119
14332478794,....rrrrr,1,pelayanan dan aplikasi,pelayanan helpdesknya kacau sekali ya serta aplikasi yang selalu tiba tiba keluar jika tidak ada didalam dalam kurun waktu 15 detik,4.79.0,0,2026-07-21T18:19:34-07:00,Jenius,jenius,app_store,1079340119
