review_id,user_name,rating,title,review_text,app_version,vote_sum,review_date,app_name,app_slug,platform,store_id
14457386002,Mayanda11,5,okeee,oke bgt semoga makin banya free adm untuk tf kesemua bank,2.16.0,0,2026-08-21T21:42:56-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14453704879,M Rifansyah,5,Sangat puas,Memudahkan semuanya,2.16.0,0,2026-08-20T23:36:18-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14453698364,Abhedoy,5,Banyak bonus,Mudah dan banyak miles nya,2.16.0,0,2026-08-20T23:33:31-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14451003737,Hendra100,5,Update,Aplikasi bagus dan sangat berguna. Saran mungkin bukti tfnya di perbarui di isi watermark kyak bank lain. Agar tidak bisa di palsukan,2.16.0,0,2026-08-20T07:14:34-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14449681271,DIHYAH👑,1,TIDAK bisa login padahal uda punya akun m bankingnya,"aneh banget tidak bisa login di email yang sebelumnya pernah daftar, padahal tidak ada divaic yang menggunakan",2.16.0,0,2026-08-19T23:24:05-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14449493147,Snduejajodh,1,Bank lelet,"Tiap hari ada masalah mulu, trf ga bisa bisa, otw uninstall aja apk ga mutu",2.16.0,0,2026-08-19T22:01:18-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14446486868,yusuf805cim,5,puas,"mudah tidak ada kendala, dan gratis adminnya",2.16.0,0,2026-08-19T04:44:20-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14441988766,Dilooww,3,gagal masuk,"knapa ya kalau pakai kuota atau data seluler sepertinya ada masalah teruss, tapi pas coba di rumah pakai wifi bisaa",2.15.10,0,2026-08-18T01:42:40-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14434866138,AppleEnthusiast23,1,Notif transferan gak masuk harus cek manual di tracker,"Anjing lah,tolong pihak Blu BCA Digital klo bisa mutasi notif realtime transfer nya di fix,masa kadang gak ada notif dan harus cek manual di menu Tracker goblok lah dulu gak gini,dan aku sekarang nulis komen ini haru masuk notif fakkk lah notif nya delay bgt babi.",2.15.10,0,2026-08-16T06:53:12-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
14434667916,ManusiaIkan,3,Kelugan,Kenapa belakangan ini blu sering gagal transaksi diwallet lain lancar,2.15.10,0,2026-08-16T05:54:19-07:00,blu by BCA Digital,blu_bca,app_store,1550237185
