review_id,user_name,rating,title,review_text,app_version,vote_sum,review_date,app_name,app_slug,platform,store_id
14452902743,Rani kim,4,Kendala log in,Tolong bantu kendala sy secepatnya. Sy tidak bs log in,1.67.1,0,2026-08-20T18:06:15-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14410220808,Yani8698,1,JANGAN BUKA REKENING,JANGAN BUKA REKENING DISINI GUYS SOALNYA MAU AMBIL DATA ORANG DOANG !!!!!!!!!!!!!!,1.67.0,0,2026-08-10T04:50:05-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14391546325,12020ari,5,great,great,1.67.0,0,2026-08-05T09:17:19-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14390605717,belamy19,2,Bug aplikasi,"Gak bisa daftar akun karna bug di field password.
Muncul info “password harus 8karakterxxx” padahal saya sudah memasukkan password sesuai ketentuan",1.67.0,0,2026-08-05T04:45:36-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14265149637,Ricky.sur,1,Daftar gagal terus,"Masa daftar gagal mulu, suruh nunggu 7hari aneh bgt",1.66.0,0,2026-07-05T01:24:00-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14208925732,ghjibhubbb,1,ga ush pake,"dungu ,baru keluar bentar aja ke log out terus",1.65.0,0,2026-06-21T05:39:29-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14184713460,fhrlrozi,1,transaksi topup ewallet,"saya topup ewallet tidak masuk ke rek ewallet nya sampai saat ini,tolong kembalikan uang saya",1.64.0,0,2026-06-15T00:38:44-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14123694704,stocknot8,1,apk aneh,gausa di download,1.63.0,0,2026-05-30T08:01:53-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
14026118991,Steffany putri,1,GANGGU,"Aplikasi sampah ganggu bgt gajadi pinjem diwa terus penawaran pengajuan blablabla, org gaminat minjem bunganya besar cairnya ga sesuai",1.62.0,0,2026-05-03T21:07:28-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
13945759804,1mpr2,2,Aplikasi gk jelas!!,Najis bgt buat TF gk bisa2 kendala mlu. Emng sengaja kyanya yg punya aplikasi. Amitamittt!!,1.61.0,0,2026-04-11T02:03:01-07:00,Amar Bank (Senyumku),amar_senyumku,app_store,1527998513
