review_id,app_name,app_slug,platform,store_id,user_name,rating,review_text,thumbs_up,review_date,app_version,dev_reply
6a91668e-e185-4f6b-a9bd-289646e2a2ee,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Jane Doe,4,"Mantap, setelah update tampilan lebih fresh, dan terasa lebih ringan dan cepat. Tingkatkan terus user experience nya, kenyamanan pengguna paling wajib diutamakan. Kekurangannya cuma ekosistem dengan bca masih kurang baik, seharusnya seperti di awal2, kirim uang dari bca ke blu gratis admin, biar mudah melakukan isi saldo, tinggal setor dari atm bca -> kirim dari mbanking bca -> blu, harusnya bisa sepraktis itu sih karna sudah punya ekosistemnya, bisa jadi keunggalan dibanding bank digital lain.",0,2026-08-22 20:20:08,,"Hai, Kak Jane. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Jika ada kendala atau hal lain yang ingin ditanyakan, Kakak bisa langsung menghubungi X @haloblu atau email haloblu@bcadigital.co.id atau telepon 1500668 (layanan 24 jam)."
8997026d-a65b-46cf-85f7-04368e70e79b,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Wong Bejo,1,"NGELAG PARAH, MENDING PAKAI SEABANK AJA LEBIH SIMPLE & KOMPLIT",0,2026-08-22 19:04:30,,"Hai, Kakak. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi."
91319701-6d30-4920-ba7d-eb40d5f5584d,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Sidik Maulana,5,good bgt,0,2026-08-22 17:38:15,2.16.0,"Hai, Kak Sidik. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊"
e03fad89-e0ef-4b4c-bac1-20c582e8ee44,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Guntari Agun,5,app nya bagus .buat yg download app ini KLO bisa hp nya diatas Ram 4.tingkat kan trus layanan untuk kami.,0,2026-08-22 17:23:53,2.16.0,"Hai, Kak Guntari. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊"
7de21190-01c8-4aa8-b710-1491a15a53ff,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Witarlina Zai,5,bagus bangettt,0,2026-08-22 13:33:00,2.16.0,"Hai, Kak Witarlina. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊
"
8df3fb72-4fa8-4e8a-90af-6ee14dd14a8b,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Fery Saffdany,5,nyaman sekali,0,2026-08-22 12:27:31,2.14.0,"Hai, Kak Fery. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊
"
18c5ff57-5b18-4090-b673-afa8472b7155,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Mels Melisa,1,sistemnya jelek pembukaan rekening lambat sekali loadingnya,0,2026-08-22 12:21:46,2.16.0,"Hai, Kak Melisa. Maaf atas ketidaknyamanannya. Kami akan selalu terus memperbaiki sistem demi mencapai kepuasan para pengguna aplikasi blu. Terkait kendala tersebut pastikan Kakak menggunakan aplikasi blu versi terbaru, pastikan setting waktu di handphone menjadi otomatis, jaringan internet lancar dan stabil serta tidak menggunakan jaringan WiFi."
7ded9c7e-4155-4aea-8164-71f93c09831c,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,asun sun,4,Mantap,0,2026-08-22 11:51:29,2.16.0,"Hai, Kakak. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊"
b3d1a551-5d40-4145-9485-c69d14c997e5,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,Priya wahyu Rizkianto,4,Terima kasih,0,2026-08-22 11:34:23,,"Hai, Kak Priya. Terima kasih atas ulasannya. Semoga blu bisa selalu memberikan yang terbaik untuk memenuhi semua kebutuhan perbankan Kakak. Selamat menikmati kemudahan bertransaksi menggunakan blu ya. 😊"
0ad04418-e6d1-454a-b508-3879dc85e7d1,blu by BCA Digital,blu_bca,google_play,com.bcadigital.blu,BG ANDRIE PRATAMA WIJAYA,5,BCA DIGITAL.. SAMA SAJA DENGAN REKENING E-WALLET..,0,2026-08-22 09:52:33,2.16.0,"Hai, Kak Andrie. Terima kasih atas ulasannya. BCA Digital merupakan bank digital dan berbeda dengan e-Wallet. Kakak bisa menggunakan aplikasi blu untuk melakukan transaksi finansial dan non finansial melalui handphone."
