review_id,app_name,app_slug,platform,store_id,user_name,rating,review_text,thumbs_up,review_date,app_version,dev_reply
cd041105-5533-41e1-81b1-6b122d95638a,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Muhammadardian Ar,5,good,0,2026-08-22 18:57:40,2.103.0,
9edd4bc3-5e7e-416b-ba0c-0e20dbfeda41,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Mansur,4,"saldo masih kosong untuk pribadi nih jangan acak acak lagi, klo butuh buat rekening sendiri seperti saya, untuk developer app silahkan donasi biar dompetku terisi ,terima kasih",0,2026-08-22 15:29:15,,
865c5940-ef42-4150-865d-3926bc77597b,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Siti Nurjanah,1,"males , mau hapus akun gagal terus .. aneh padahal itu hak nasabah tapi dipersulit",0,2026-08-22 08:04:38,,
daf344c2-c4bd-4b6e-8d10-f2d99adaf2eb,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,MOH DARUL ULUM,5,ok,0,2026-08-22 06:32:45,2.103.0,
faf165b4-5448-4310-8d3f-fe5d87527b60,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Ina Krisna,1,saya bayar pakek qris 2x pembayaran gagal saldo dipotong ... tidak ada pengembalian saldo... sangat jelek.,0,2026-08-21 20:14:48,2.102.0,
65ee0d4a-7121-41f5-a5b3-8a870b0c6d75,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Irma Mulyani,5,good gk ribet. .,0,2026-08-21 18:43:48,2.102.0,
a4c2c115-8c93-4d3e-b4ed-c0fec7f858c6,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Sarmin Nursarifah,5,amar bank dan tunaiku. luarbiasa,0,2026-08-21 12:31:21,2.103.0,
1cbb5310-b7b4-4d0b-9dc4-9dcdfbd361d9,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,anto pisang,5,ok,0,2026-08-21 11:12:03,2.102.0,
d1cf97dd-fd5e-4ecc-8895-db8c678db62e,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,wayan Merta Suteja,5,semoga sukses selalu untuk amar bank.🙏🏻,0,2026-08-21 09:58:51,,
25dcb038-ffb1-45d0-846c-81b8eaef1cec,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Yazid Ihab,1,BOBROK,0,2026-08-21 09:05:26,,
01688c10-3e65-4ca3-9177-9dc227dde548,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Edy Ashter,5,mudahan bisa membantu,0,2026-08-21 06:56:12,2.102.0,
e182519f-c1a2-407d-8dbf-4e265bc66b9c,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Ana Claudyah,5,👍,0,2026-08-20 16:28:59,2.102.0,
577f803c-77f8-430c-a1b7-3056524370e7,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Jamiat Hidayat,5,ok banget,0,2026-08-20 14:30:30,2.102.0,
05e9fa81-d8f5-40ba-88c7-2e164638d969,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Oka Sunarti,5,baik,0,2026-08-20 10:45:54,2.103.0,
4bb15beb-7150-477e-8493-ba500f4dc67d,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,A Sahidi,5,bagus,0,2026-08-20 10:44:58,2.102.0,
5f82f65c-49b9-432d-8904-db1fe6f20d40,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Sugih Ugi,5,good work... good reason and good info terimakasih...👍,0,2026-08-20 10:15:45,2.103.0,
1e89c85d-f6d0-4c60-bbfb-3f443d4e9c98,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Anam 69,5,semoga membantu,0,2026-08-20 06:34:14,2.103.0,
087b288f-b810-417d-bfd0-9cd389c74abf,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Hamid Amid,5,bagus semoga jadi bank digital yang amanah,0,2026-08-20 06:13:58,2.103.0,
9bbe578a-64af-4a4e-a96a-4759ffceddb1,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,sufiana ana,5,keren,0,2026-08-19 21:59:42,2.103.0,
53efc6c0-5181-4995-9de8-d4b077a1050a,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,David Dibiciang,5,sangat relevan dan inovatif,0,2026-08-18 23:15:40,2.103.0,
a43856e2-ad54-4632-b8cb-debc4894d4a5,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,Isto Pala,5,terima kasih dana sudah cair,0,2026-08-18 12:30:22,2.102.0,
a986721a-863b-4b54-8404-6c7f2f0f9942,Amar Bank (Senyumku),amar_senyumku,google_play,com.senyumkubank.rekeningonline,anita kamulyan,5,mantap,0,2026-08-18 12:02:16,,
